,series id,year,period,value,footnotes,area_name,valueh,timeperiod
1882,SMU06417400500000003,2013,M08,27.07,,"San Diego-Carlsbad, CA",35.2,2013-08
1883,SMU06417400500000003,2013,M07,27.39,,"San Diego-Carlsbad, CA",35.0,2013-07
1884,SMU06417400500000003,2013,M06,27.55,,"San Diego-Carlsbad, CA",35.8,2013-06
1885,SMU06417400500000003,2013,M05,27.49,,"San Diego-Carlsbad, CA",35.0,2013-05
1886,SMU06417400500000003,2013,M04,27.91,,"San Diego-Carlsbad, CA",35.2,2013-04
1887,SMU06417400500000003,2013,M03,28.28,,"San Diego-Carlsbad, CA",35.1,2013-03
1888,SMU06417400500000003,2013,M02,28.41,,"San Diego-Carlsbad, CA",35.1,2013-02
1889,SMU06417400500000003,2013,M01,28.6,,"San Diego-Carlsbad, CA",34.8,2013-01
1890,SMU06422200500000003,2012,M12,28.87,,"Santa Rosa, CA",33.0,2012-12
1891,SMU06422200500000003,2012,M11,28.78,,"Santa Rosa, CA",31.4,2012-11
1892,SMU06422200500000003,2012,M10,28.46,,"Santa Rosa, CA",32.1,2012-10
1893,SMU06422200500000003,2012,M09,28.78,,"Santa Rosa, CA",32.8,2012-09
1894,SMU06422200500000003,2012,M08,28.21,,"Santa Rosa, CA",31.8,2012-08
1895,SMU06422200500000003,2012,M07,27.78,,"Santa Rosa, CA",32.9,2012-07
1896,SMU06422200500000003,2012,M06,29.16,,"Santa Rosa, CA",32.0,2012-06
1897,SMU06422200500000003,2012,M05,28.91,,"Santa Rosa, CA",31.9,2012-05
1898,SMU06422200500000003,2012,M04,29.38,,"Santa Rosa, CA",32.0,2012-04
1899,SMU06422200500000003,2012,M03,27.84,,"Santa Rosa, CA",31.3,2012-03
1900,SMU06422200500000003,2012,M02,27.75,,"Santa Rosa, CA",31.7,2012-02
1901,SMU06422200500000003,2012,M01,27.77,,"Santa Rosa, CA",32.7,2012-01
1902,SMU06422200500000003,2011,M12,26.97,,"Santa Rosa, CA",32.5,2011-12
1903,SMU06422200500000003,2011,M11,27.12,,"Santa Rosa, CA",32.9,2011-11
1904,SMU06422200500000003,2011,M10,27.1,,"Santa Rosa, CA",33.6,2011-10
1905,SMU06422200500000003,2011,M09,26.62,,"Santa Rosa, CA",33.1,2011-09
1906,SMU06422200500000003,2011,M08,26.92,,"Santa Rosa, CA",33.0,2011-08
1907,SMU06422200500000003,2011,M07,26.48,,"Santa Rosa, CA",33.5,2011-07
1908,SMU06422200500000003,2011,M06,24.74,,"Santa Rosa, CA",33.1,2011-06
1909,SMU06422200500000003,2011,M05,24.51,,"Santa Rosa, CA",33.6,2011-05
1910,SMU06422200500000003,2011,M04,24.24,,"Santa Rosa, CA",33.1,2011-04
1911,SMU06422200500000003,2011,M03,24.57,,"Santa Rosa, CA",33.0,2011-03
1912,SMU06422200500000003,2011,M02,24.33,,"Santa Rosa, CA",33.4,2011-02
1913,SMU06422200500000003,2011,M01,24.37,,"Santa Rosa, CA",33.1,2011-01
1914,SMU06422200500000003,2010,M12,24.42,,"Santa Rosa, CA",33.0,2010-12
1915,SMU06422200500000003,2010,M11,24.48,,"Santa Rosa, CA",33.6,2010-11
1916,SMU06422200500000003,2010,M10,24.31,,"Santa Rosa, CA",33.8,2010-10
1917,SMU06422200500000003,2010,M09,24.49,,"Santa Rosa, CA",33.5,2010-09
1918,SMU06422200500000003,2010,M08,24.47,,"Santa Rosa, CA",33.8,2010-08
1919,SMU06422200500000003,2010,M07,24.38,,"Santa Rosa, CA",33.2,2010-07
1920,SMU06422200500000003,2010,M06,24.36,,"Santa Rosa, CA",33.4,2010-06
1921,SMU06422200500000003,2010,M05,24.58,,"Santa Rosa, CA",33.9,2010-05
1922,SMU06422200500000003,2010,M04,24.75,,"Santa Rosa, CA",33.1,2010-04
1923,SMU06422200500000003,2010,M03,24.72,,"Santa Rosa, CA",32.8,2010-03
1924,SMU06422200500000003,2010,M02,24.9,,"Santa Rosa, CA",32.1,2010-02
1925,SMU06422200500000003,2010,M01,24.7,,"Santa Rosa, CA",32.0,2010-01
1926,SMU06422200500000003,2009,M12,25.08,,"Santa Rosa, CA",32.0,2009-12
1927,SMU06422200500000003,2009,M11,24.64,,"Santa Rosa, CA",33.1,2009-11
1928,SMU06422200500000003,2009,M10,24.77,,"Santa Rosa, CA",32.5,2009-10
1929,SMU06422200500000003,2009,M09,24.85,,"Santa Rosa, CA",32.3,2009-09
1930,SMU06422200500000003,2009,M08,24.67,,"Santa Rosa, CA",32.7,2009-08
1931,SMU06422200500000003,2009,M07,24.37,,"Santa Rosa, CA",32.2,2009-07
1932,SMU06422200500000003,2009,M06,24.63,,"Santa Rosa, CA",32.3,2009-06
1933,SMU06422200500000003,2009,M05,24.79,,"Santa Rosa, CA",31.6,2009-05
1934,SMU06422200500000003,2009,M04,25.54,,"Santa Rosa, CA",31.7,2009-04
1935,SMU06422200500000003,2009,M03,26.0,,"Santa Rosa, CA",32.2,2009-03
1936,SMU06422200500000003,2009,M02,26.38,,"Santa Rosa, CA",32.0,2009-02
1937,SMU06422200500000003,2009,M01,26.34,,"Santa Rosa, CA",31.9,2009-01
1938,SMU06422200500000003,2008,M12,26.9,,"Santa Rosa, CA",31.8,2008-12
1939,SMU06422200500000003,2008,M11,25.65,,"Santa Rosa, CA",32.8,2008-11
1940,SMU06422200500000003,2008,M10,26.01,,"Santa Rosa, CA",32.6,2008-10
1941,SMU06422200500000003,2008,M09,25.72,,"Santa Rosa, CA",33.1,2008-09
1942,SMU06422200500000003,2008,M08,25.53,,"Santa Rosa, CA",33.3,2008-08
1943,SMU06422200500000003,2008,M07,25.59,,"Santa Rosa, CA",33.3,2008-07
1944,SMU06422200500000003,2008,M06,25.65,,"Santa Rosa, CA",33.8,2008-06
1945,SMU06422200500000003,2008,M05,25.82,,"Santa Rosa, CA",32.6,2008-05
1946,SMU06422200500000003,2008,M04,25.97,,"Santa Rosa, CA",32.5,2008-04
1947,SMU06422200500000003,2008,M03,26.23,,"Santa Rosa, CA",33.1,2008-03
1948,SMU06422200500000003,2008,M02,26.48,,"Santa Rosa, CA",32.4,2008-02
1949,SMU06422200500000003,2008,M01,26.68,,"Santa Rosa, CA",32.5,2008-01
1950,SMU06422200500000003,2007,M12,26.9,,"Santa Rosa, CA",33.5,2007-12
1951,SMU06422200500000003,2007,M11,26.48,,"Santa Rosa, CA",34.0,2007-11
1952,SMU06422200500000003,2007,M10,26.16,,"Santa Rosa, CA",35.0,2007-10
1953,SMU06422200500000003,2007,M09,26.48,,"Santa Rosa, CA",34.0,2007-09
1954,SMU06422200500000003,2007,M08,25.98,,"Santa Rosa, CA",33.5,2007-08
1955,SMU06422200500000003,2007,M07,26.4,,"Santa Rosa, CA",34.5,2007-07
1956,SMU06422200500000003,2007,M06,26.0,,"Santa Rosa, CA",34.0,2007-06
1957,SMU06422200500000003,2007,M05,25.76,,"Santa Rosa, CA",33.0,2007-05
1958,SMU06422200500000003,2007,M04,25.12,,"Santa Rosa, CA",31.5,2007-04
1959,SMU06422200500000003,2007,M03,25.58,,"Santa Rosa, CA",31.4,2007-03
1960,SMU06422200500000003,2007,M02,25.29,,"Santa Rosa, CA",31.7,2007-02
1961,SMU06422200500000003,2007,M01,26.47,,"Santa Rosa, CA",31.4,2007-01
1962,SMU06422200500000003,2015,M06,27.15,Preliminary,"Santa Rosa, CA",33.5,2015-06
1963,SMU06422200500000003,2015,M05,26.94,,"Santa Rosa, CA",33.6,2015-05
1964,SMU06422200500000003,2015,M04,26.77,,"Santa Rosa, CA",33.5,2015-04
1965,SMU06422200500000003,2015,M03,26.31,,"Santa Rosa, CA",34.0,2015-03
1966,SMU06422200500000003,2015,M02,26.75,,"Santa Rosa, CA",33.4,2015-02
1967,SMU06422200500000003,2015,M01,26.18,,"Santa Rosa, CA",33.1,2015-01
1968,SMU06422200500000003,2014,M12,26.42,,"Santa Rosa, CA",31.9,2014-12
1969,SMU06422200500000003,2014,M11,26.54,,"Santa Rosa, CA",33.1,2014-11
1970,SMU06422200500000003,2014,M10,26.54,,"Santa Rosa, CA",32.7,2014-10
1971,SMU06422200500000003,2014,M09,26.42,,"Santa Rosa, CA",32.6,2014-09
1972,SMU06422200500000003,2014,M08,26.22,,"Santa Rosa, CA",33.4,2014-08
1973,SMU06422200500000003,2014,M07,26.24,,"Santa Rosa, CA",33.3,2014-07
1974,SMU06422200500000003,2014,M06,25.74,,"Santa Rosa, CA",33.6,2014-06
1975,SMU06422200500000003,2014,M05,25.88,,"Santa Rosa, CA",32.9,2014-05
1976,SMU06422200500000003,2014,M04,25.95,,"Santa Rosa, CA",32.2,2014-04
1977,SMU06422200500000003,2014,M03,26.17,,"Santa Rosa, CA",32.3,2014-03
1978,SMU06422200500000003,2014,M02,26.13,,"Santa Rosa, CA",31.7,2014-02
1979,SMU06422200500000003,2014,M01,26.32,,"Santa Rosa, CA",30.8,2014-01
1980,SMU06422200500000003,2013,M12,26.39,,"Santa Rosa, CA",32.6,2013-12
1981,SMU06422200500000003,2013,M11,26.49,,"Santa Rosa, CA",32.0,2013-11
1982,SMU06422200500000003,2013,M10,26.47,,"Santa Rosa, CA",32.4,2013-10
1983,SMU06422200500000003,2013,M09,26.54,,"Santa Rosa, CA",32.7,2013-09
1984,SMU06422200500000003,2013,M08,26.41,,"Santa Rosa, CA",32.8,2013-08
1985,SMU06422200500000003,2013,M07,26.87,,"Santa Rosa, CA",32.2,2013-07
1986,SMU06422200500000003,2013,M06,26.82,,"Santa Rosa, CA",33.7,2013-06
1987,SMU06422200500000003,2013,M05,26.91,,"Santa Rosa, CA",32.5,2013-05
1988,SMU06422200500000003,2013,M04,27.84,,"Santa Rosa, CA",32.0,2013-04
1989,SMU06422200500000003,2013,M03,27.46,,"Santa Rosa, CA",31.7,2013-03
1990,SMU06422200500000003,2013,M02,27.66,,"Santa Rosa, CA",31.9,2013-02
1991,SMU06422200500000003,2013,M01,28.27,,"Santa Rosa, CA",31.6,2013-01
1992,SMU06418600500000003,2012,M12,31.61,,"San Francisco-Oakland-Hayward, CA",35.4,2012-12
1993,SMU06418600500000003,2012,M11,31.22,,"San Francisco-Oakland-Hayward, CA",34.1,2012-11
1994,SMU06418600500000003,2012,M10,31.22,,"San Francisco-Oakland-Hayward, CA",34.2,2012-10
1995,SMU06418600500000003,2012,M09,31.8,,"San Francisco-Oakland-Hayward, CA",35.2,2012-09
1996,SMU06418600500000003,2012,M08,31.03,,"San Francisco-Oakland-Hayward, CA",34.4,2012-08
1997,SMU06418600500000003,2012,M07,31.52,,"San Francisco-Oakland-Hayward, CA",34.6,2012-07
1998,SMU06418600500000003,2012,M06,31.29,,"San Francisco-Oakland-Hayward, CA",33.7,2012-06
1999,SMU06418600500000003,2012,M05,31.28,,"San Francisco-Oakland-Hayward, CA",33.4,2012-05
2000,SMU06418600500000003,2012,M04,31.83,,"San Francisco-Oakland-Hayward, CA",33.8,2012-04
2001,SMU06418600500000003,2012,M03,31.49,,"San Francisco-Oakland-Hayward, CA",33.1,2012-03
2002,SMU06418600500000003,2012,M02,31.8,,"San Francisco-Oakland-Hayward, CA",33.1,2012-02
2003,SMU06418600500000003,2012,M01,32.32,,"San Francisco-Oakland-Hayward, CA",33.7,2012-01
2004,SMU06418600500000003,2011,M12,32.49,,"San Francisco-Oakland-Hayward, CA",33.4,2011-12
2005,SMU06418600500000003,2011,M11,32.67,,"San Francisco-Oakland-Hayward, CA",33.7,2011-11
2006,SMU06418600500000003,2011,M10,32.76,,"San Francisco-Oakland-Hayward, CA",33.8,2011-10
2007,SMU06418600500000003,2011,M09,32.82,,"San Francisco-Oakland-Hayward, CA",33.7,2011-09
2008,SMU06418600500000003,2011,M08,32.74,,"San Francisco-Oakland-Hayward, CA",33.8,2011-08
2009,SMU06418600500000003,2011,M07,33.03,,"San Francisco-Oakland-Hayward, CA",33.5,2011-07
2010,SMU06418600500000003,2011,M06,32.89,,"San Francisco-Oakland-Hayward, CA",33.5,2011-06
2011,SMU06418600500000003,2011,M05,32.81,,"San Francisco-Oakland-Hayward, CA",34.4,2011-05
2012,SMU06418600500000003,2011,M04,32.56,,"San Francisco-Oakland-Hayward, CA",33.7,2011-04
2013,SMU06418600500000003,2011,M03,32.55,,"San Francisco-Oakland-Hayward, CA",33.2,2011-03
2014,SMU06418600500000003,2011,M02,32.41,,"San Francisco-Oakland-Hayward, CA",33.4,2011-02
2015,SMU06418600500000003,2011,M01,32.31,,"San Francisco-Oakland-Hayward, CA",34.1,2011-01
2016,SMU06418600500000003,2010,M12,31.96,,"San Francisco-Oakland-Hayward, CA",33.9,2010-12
2017,SMU06418600500000003,2010,M11,31.8,,"San Francisco-Oakland-Hayward, CA",32.0,2010-11
2018,SMU06418600500000003,2010,M10,31.77,,"San Francisco-Oakland-Hayward, CA",32.0,2010-10
2019,SMU06418600500000003,2010,M09,31.8,,"San Francisco-Oakland-Hayward, CA",31.6,2010-09
2020,SMU06418600500000003,2010,M08,31.95,,"San Francisco-Oakland-Hayward, CA",32.3,2010-08
2021,SMU06418600500000003,2010,M07,31.77,,"San Francisco-Oakland-Hayward, CA",31.9,2010-07
2022,SMU06418600500000003,2010,M06,31.69,,"San Francisco-Oakland-Hayward, CA",32.0,2010-06
2023,SMU06418600500000003,2010,M05,31.64,,"San Francisco-Oakland-Hayward, CA",32.3,2010-05
2024,SMU06418600500000003,2010,M04,31.72,,"San Francisco-Oakland-Hayward, CA",32.0,2010-04
2025,SMU06418600500000003,2010,M03,31.59,,"San Francisco-Oakland-Hayward, CA",32.1,2010-03
2026,SMU06418600500000003,2010,M02,31.77,,"San Francisco-Oakland-Hayward, CA",32.2,2010-02
2027,SMU06418600500000003,2010,M01,31.61,,"San Francisco-Oakland-Hayward, CA",32.3,2010-01
2028,SMU06418600500000003,2009,M12,31.59,,"San Francisco-Oakland-Hayward, CA",32.3,2009-12
2029,SMU06418600500000003,2009,M11,31.33,,"San Francisco-Oakland-Hayward, CA",33.1,2009-11
2030,SMU06418600500000003,2009,M10,31.42,,"San Francisco-Oakland-Hayward, CA",32.3,2009-10
2031,SMU06418600500000003,2009,M09,31.34,,"San Francisco-Oakland-Hayward, CA",31.9,2009-09
2032,SMU06418600500000003,2009,M08,31.36,,"San Francisco-Oakland-Hayward, CA",32.6,2009-08
2033,SMU06418600500000003,2009,M07,31.48,,"San Francisco-Oakland-Hayward, CA",31.5,2009-07
2034,SMU06418600500000003,2009,M06,31.14,,"San Francisco-Oakland-Hayward, CA",31.2,2009-06
2035,SMU06418600500000003,2009,M05,31.39,,"San Francisco-Oakland-Hayward, CA",31.3,2009-05
2036,SMU06418600500000003,2009,M04,32.04,,"San Francisco-Oakland-Hayward, CA",31.2,2009-04
2037,SMU06418600500000003,2009,M03,32.13,,"San Francisco-Oakland-Hayward, CA",31.8,2009-03
2038,SMU06418600500000003,2009,M02,32.06,,"San Francisco-Oakland-Hayward, CA",31.7,2009-02
2039,SMU06418600500000003,2009,M01,31.8,,"San Francisco-Oakland-Hayward, CA",31.3,2009-01
2040,SMU06418600500000003,2008,M12,31.87,,"San Francisco-Oakland-Hayward, CA",31.4,2008-12
2041,SMU06418600500000003,2008,M11,32.14,,"San Francisco-Oakland-Hayward, CA",32.2,2008-11
2042,SMU06418600500000003,2008,M10,31.94,,"San Francisco-Oakland-Hayward, CA",31.9,2008-10
2043,SMU06418600500000003,2008,M09,31.84,,"San Francisco-Oakland-Hayward, CA",31.9,2008-09
2044,SMU06418600500000003,2008,M08,31.63,,"San Francisco-Oakland-Hayward, CA",31.9,2008-08
2045,SMU06418600500000003,2008,M07,31.73,,"San Francisco-Oakland-Hayward, CA",31.2,2008-07
2046,SMU06418600500000003,2008,M06,31.5,,"San Francisco-Oakland-Hayward, CA",32.4,2008-06
2047,SMU06418600500000003,2008,M05,31.45,,"San Francisco-Oakland-Hayward, CA",31.4,2008-05
2048,SMU06418600500000003,2008,M04,31.57,,"San Francisco-Oakland-Hayward, CA",31.5,2008-04
2049,SMU06418600500000003,2008,M03,30.97,,"San Francisco-Oakland-Hayward, CA",32.2,2008-03
2050,SMU06418600500000003,2008,M02,30.2,,"San Francisco-Oakland-Hayward, CA",31.5,2008-02
2051,SMU06418600500000003,2008,M01,30.26,,"San Francisco-Oakland-Hayward, CA",31.2,2008-01
2052,SMU06418600500000003,2007,M12,30.25,,"San Francisco-Oakland-Hayward, CA",32.5,2007-12
2053,SMU06418600500000003,2007,M11,30.1,,"San Francisco-Oakland-Hayward, CA",32.2,2007-11
2054,SMU06418600500000003,2007,M10,29.95,,"San Francisco-Oakland-Hayward, CA",32.2,2007-10
2055,SMU06418600500000003,2007,M09,29.98,,"San Francisco-Oakland-Hayward, CA",33.1,2007-09
2056,SMU06418600500000003,2007,M08,29.89,,"San Francisco-Oakland-Hayward, CA",32.6,2007-08
2057,SMU06418600500000003,2007,M07,30.11,,"San Francisco-Oakland-Hayward, CA",33.2,2007-07
2058,SMU06418600500000003,2007,M06,29.97,,"San Francisco-Oakland-Hayward, CA",32.6,2007-06
2059,SMU06418600500000003,2007,M05,30.12,,"San Francisco-Oakland-Hayward, CA",32.3,2007-05
2060,SMU06418600500000003,2007,M04,29.81,,"San Francisco-Oakland-Hayward, CA",32.9,2007-04
2061,SMU06418600500000003,2007,M03,29.41,,"San Francisco-Oakland-Hayward, CA",32.1,2007-03
2062,SMU06418600500000003,2007,M02,29.83,,"San Francisco-Oakland-Hayward, CA",31.8,2007-02
2063,SMU06418600500000003,2007,M01,29.61,,"San Francisco-Oakland-Hayward, CA",31.6,2007-01
2064,SMU06418600500000003,2015,M06,34.29,Preliminary,"San Francisco-Oakland-Hayward, CA",34.7,2015-06
2065,SMU06418600500000003,2015,M05,34.3,,"San Francisco-Oakland-Hayward, CA",34.5,2015-05
2066,SMU06418600500000003,2015,M04,34.42,,"San Francisco-Oakland-Hayward, CA",34.4,2015-04
2067,SMU06418600500000003,2015,M03,34.42,,"San Francisco-Oakland-Hayward, CA",35.5,2015-03
2068,SMU06418600500000003,2015,M02,34.34,,"San Francisco-Oakland-Hayward, CA",35.4,2015-02
2069,SMU06418600500000003,2015,M01,34.08,,"San Francisco-Oakland-Hayward, CA",34.4,2015-01
2070,SMU06418600500000003,2014,M12,33.5,,"San Francisco-Oakland-Hayward, CA",34.4,2014-12
2071,SMU06418600500000003,2014,M11,33.99,,"San Francisco-Oakland-Hayward, CA",35.5,2014-11
2072,SMU06418600500000003,2014,M10,33.02,,"San Francisco-Oakland-Hayward, CA",34.7,2014-10
2073,SMU06418600500000003,2014,M09,32.87,,"San Francisco-Oakland-Hayward, CA",34.5,2014-09
2074,SMU06418600500000003,2014,M08,32.41,,"San Francisco-Oakland-Hayward, CA",34.4,2014-08
2075,SMU06418600500000003,2014,M07,32.39,,"San Francisco-Oakland-Hayward, CA",34.2,2014-07
2076,SMU06418600500000003,2014,M06,32.34,,"San Francisco-Oakland-Hayward, CA",35.2,2014-06
2077,SMU06418600500000003,2014,M05,32.38,,"San Francisco-Oakland-Hayward, CA",34.5,2014-05
2078,SMU06418600500000003,2014,M04,32.38,,"San Francisco-Oakland-Hayward, CA",34.3,2014-04
2079,SMU06418600500000003,2014,M03,32.48,,"San Francisco-Oakland-Hayward, CA",35.1,2014-03
2080,SMU06418600500000003,2014,M02,32.52,,"San Francisco-Oakland-Hayward, CA",35.1,2014-02
2081,SMU06418600500000003,2014,M01,32.31,,"San Francisco-Oakland-Hayward, CA",34.0,2014-01
2082,SMU06418600500000003,2013,M12,32.39,,"San Francisco-Oakland-Hayward, CA",35.5,2013-12
2083,SMU06418600500000003,2013,M11,32.12,,"San Francisco-Oakland-Hayward, CA",34.5,2013-11
2084,SMU06418600500000003,2013,M10,32.0,,"San Francisco-Oakland-Hayward, CA",34.5,2013-10
2085,SMU06418600500000003,2013,M09,32.3,,"San Francisco-Oakland-Hayward, CA",35.6,2013-09
2086,SMU06418600500000003,2013,M08,31.8,,"San Francisco-Oakland-Hayward, CA",34.9,2013-08
2087,SMU06418600500000003,2013,M07,31.88,,"San Francisco-Oakland-Hayward, CA",34.7,2013-07
2088,SMU06418600500000003,2013,M06,32.13,,"San Francisco-Oakland-Hayward, CA",35.8,2013-06
2089,SMU06418600500000003,2013,M05,31.94,,"San Francisco-Oakland-Hayward, CA",34.7,2013-05
2090,SMU06418600500000003,2013,M04,31.86,,"San Francisco-Oakland-Hayward, CA",34.6,2013-04
2091,SMU06418600500000003,2013,M03,31.22,,"San Francisco-Oakland-Hayward, CA",34.4,2013-03
2092,SMU06418600500000003,2013,M02,31.47,,"San Francisco-Oakland-Hayward, CA",34.3,2013-02
2093,SMU06418600500000003,2013,M01,31.5,,"San Francisco-Oakland-Hayward, CA",33.9,2013-01
2094,SMU06209400500000003,2012,M12,13.98,,"El Centro, CA",27.6,2012-12
2095,SMU06209400500000003,2012,M11,14.01,,"El Centro, CA",26.6,2012-11
2096,SMU06209400500000003,2012,M10,14.08,,"El Centro, CA",26.9,2012-10
2097,SMU06209400500000003,2012,M09,14.12,,"El Centro, CA",27.3,2012-09
2098,SMU06209400500000003,2012,M08,14.2,,"El Centro, CA",27.1,2012-08
2099,SMU06209400500000003,2012,M07,14.38,,"El Centro, CA",25.5,2012-07
2100,SMU06209400500000003,2012,M06,14.39,,"El Centro, CA",27.8,2012-06
2101,SMU06209400500000003,2012,M05,14.42,,"El Centro, CA",29.5,2012-05
2102,SMU06209400500000003,2012,M04,14.72,,"El Centro, CA",28.4,2012-04
2103,SMU06209400500000003,2012,M03,15.99,,"El Centro, CA",28.7,2012-03
2104,SMU06209400500000003,2012,M02,15.56,,"El Centro, CA",27.7,2012-02
2105,SMU06209400500000003,2012,M01,15.78,,"El Centro, CA",29.6,2012-01
2106,SMU06209400500000003,2011,M12,16.02,,"El Centro, CA",29.9,2011-12
2107,SMU06209400500000003,2011,M11,16.66,,"El Centro, CA",29.8,2011-11
2108,SMU06209400500000003,2011,M10,17.17,,"El Centro, CA",32.6,2011-10
2109,SMU06209400500000003,2011,M09,17.32,,"El Centro, CA",32.2,2011-09
2110,SMU06209400500000003,2011,M08,17.56,,"El Centro, CA",33.1,2011-08
2111,SMU06209400500000003,2011,M07,17.32,,"El Centro, CA",33.8,2011-07
2112,SMU06209400500000003,2011,M06,17.93,,"El Centro, CA",33.3,2011-06
2113,SMU06209400500000003,2011,M05,18.34,,"El Centro, CA",33.3,2011-05
2114,SMU06209400500000003,2011,M04,18.72,,"El Centro, CA",33.0,2011-04
2115,SMU06209400500000003,2011,M03,19.32,,"El Centro, CA",32.4,2011-03
2116,SMU06209400500000003,2011,M02,18.82,,"El Centro, CA",33.9,2011-02
2117,SMU06209400500000003,2011,M01,19.27,,"El Centro, CA",34.2,2011-01
2118,SMU06209400500000003,2010,M12,19.06,,"El Centro, CA",33.8,2010-12
2119,SMU06209400500000003,2010,M11,18.89,,"El Centro, CA",33.4,2010-11
2120,SMU06209400500000003,2010,M10,19.14,,"El Centro, CA",33.9,2010-10
2121,SMU06209400500000003,2010,M09,18.98,,"El Centro, CA",33.2,2010-09
2122,SMU06209400500000003,2010,M08,18.35,,"El Centro, CA",33.5,2010-08
2123,SMU06209400500000003,2010,M07,18.24,,"El Centro, CA",32.7,2010-07
2124,SMU06209400500000003,2010,M06,18.59,,"El Centro, CA",32.2,2010-06
2125,SMU06209400500000003,2010,M05,18.42,,"El Centro, CA",32.9,2010-05
2126,SMU06209400500000003,2010,M04,18.4,,"El Centro, CA",31.4,2010-04
2127,SMU06209400500000003,2010,M03,18.28,,"El Centro, CA",31.7,2010-03
2128,SMU06209400500000003,2010,M02,17.62,,"El Centro, CA",31.7,2010-02
2129,SMU06209400500000003,2010,M01,17.95,,"El Centro, CA",32.1,2010-01
2130,SMU06209400500000003,2009,M12,17.33,,"El Centro, CA",31.1,2009-12
2131,SMU06209400500000003,2009,M11,16.96,,"El Centro, CA",30.6,2009-11
2132,SMU06209400500000003,2009,M10,16.69,,"El Centro, CA",31.4,2009-10
2133,SMU06209400500000003,2009,M09,16.39,,"El Centro, CA",25.9,2009-09
2134,SMU06209400500000003,2009,M08,16.07,,"El Centro, CA",26.5,2009-08
2135,SMU06209400500000003,2009,M07,16.06,,"El Centro, CA",24.1,2009-07
2136,SMU06209400500000003,2009,M06,16.26,,"El Centro, CA",26.7,2009-06
2137,SMU06209400500000003,2009,M05,16.0,,"El Centro, CA",25.3,2009-05
2138,SMU06209400500000003,2009,M04,16.83,,"El Centro, CA",25.9,2009-04
2139,SMU06209400500000003,2009,M03,17.37,,"El Centro, CA",29.5,2009-03
2140,SMU06209400500000003,2009,M02,16.82,,"El Centro, CA",27.3,2009-02
2141,SMU06209400500000003,2009,M01,17.89,,"El Centro, CA",28.3,2009-01
2142,SMU06209400500000003,2008,M12,17.65,,"El Centro, CA",31.0,2008-12
2143,SMU06209400500000003,2008,M11,17.37,,"El Centro, CA",30.9,2008-11
2144,SMU06209400500000003,2008,M10,17.36,,"El Centro, CA",31.9,2008-10
2145,SMU06209400500000003,2008,M09,17.8,,"El Centro, CA",29.5,2008-09
2146,SMU06209400500000003,2008,M08,17.63,,"El Centro, CA",30.0,2008-08
2147,SMU06209400500000003,2008,M07,18.48,,"El Centro, CA",28.0,2008-07
2148,SMU06209400500000003,2008,M06,18.34,,"El Centro, CA",28.8,2008-06
2149,SMU06209400500000003,2008,M05,17.9,,"El Centro, CA",27.6,2008-05
2150,SMU06209400500000003,2008,M04,18.84,,"El Centro, CA",30.4,2008-04
